purchase_last_90days_count,instore_yn,location_city,product_name,transaction_timestamp,barista_name,Item,Price,promo_redemption
29,No,Key West,Green tea: Serenity Green Tea,2022-08-08T11:29:53Z,Ruby,Green tea: Serenity Green Tea,5.99,0
65,Yes,Key West,Drip coffee: Our Old Time Diner Blend Lg,2022-07-23T04:44:52Z,Ember,Drip coffee: Our Old Time Diner Blend Lg,4.99,1
54,Yes,Key West,Espresso Beans: Primo Espresso Roast,2023-03-15T10:58:52Z,Willow,Espresso Beans: Primo Espresso Roast,16.99,1
54,Yes,Key West,Regular syrup: Carmel syrup,2022-12-16T15:51:15Z,Savannah,Regular syrup: Carmel syrup,3.99,0
74,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2022-09-19T03:55:58Z,Luna,Seasonal drink: Happy Holidays hot chocolate,5.99,0
49,No,Key West,Scone: Cranberry Scone,2023-03-28T08:12:18Z,Seraphina,Scone: Cranberry Scone,3.49,0
28,No,Tampa,Brewed Green tea: Serenity Green Tea Rg,2022-10-03T00:22:14Z,Lola,Brewed Green tea: Serenity Green Tea Rg,4.99,1
32,Yes,Key West,Barista Espresso: Cappuccino Lg,2022-12-31T08:08:41Z,Nova,Barista Espresso: Cappuccino Lg,5.99,0
32,No,Tampa,Organic Beans: Brazilian - Organic,2022-10-11T10:45:16Z,Nova,Organic Beans: Brazilian - Organic,12.99,1
26,No,Jacksonville,Brewed Black tea: Earl Grey Rg,2022-08-18T21:07:28Z,Violet,Brewed Black tea: Earl Grey Rg,3.99,0
59,Yes,Miami,Drip coffee: Our Old Time Diner Blend Sm,2022-10-19T00:04:25Z,Zara,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
31,Yes,Key West,Green tea: Serenity Green Tea,2023-01-16T02:43:36Z,Willow,Green tea: Serenity Green Tea,5.99,0
20,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2022-10-16T16:42:43Z,Willow,Barista Espresso: Ouro Brasileiro shot,3.99,0
55,No,Key West,Organic brewed coffee: Brazilian Sm,2023-01-14T02:33:11Z,Aurora,Organic brewed coffee: Brazilian Sm,3.99,0
24,Yes,Key West,Specialty coffee: Rio Nights,2023-01-26T10:18:18Z,Stella,Specialty coffee: Rio Nights,11.99,0
15,Yes,Miami,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-07-14T04:59:04Z,Amara,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
31,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-04-30T11:11:35Z,Ember,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
52,Yes,Key West,Scone: Ginger Scone promo,2023-04-24T03:50:10Z,Zara,Scone: Ginger Scone promo,2.49,0
24,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2023-05-14T21:23:45Z,Seraphina,Barista Espresso: Ouro Brasileiro shot,3.99,0
34,Yes,Miami,Clothing: I Need My Bean! T-shirt,2023-06-05T04:53:50Z,Luna,Clothing: I Need My Bean! T-shirt,19.99,0
67,Yes,Key West,Sugar free syrup: Sugar Free Vanilla syrup,2022-11-22T23:07:00Z,Luna,Sugar free syrup: Sugar Free Vanilla syrup,4.99,0
66,Yes,Key West,Scone: Jumbo Savory Scone,2022-08-08T22:21:04Z,Violet,Scone: Jumbo Savory Scone,4.99,0
38,Yes,Jacksonville,Specialty coffee: Rio Nights,2023-02-25T03:38:00Z,Amara,Specialty coffee: Rio Nights,11.99,0
55,Yes,Miami,Drip coffee: Our Old Time Diner Blend Lg,2023-02-12T23:28:23Z,Willow,Drip coffee: Our Old Time Diner Blend Lg,4.99,1
22,Yes,Key West,Scone: Cranberry Scone,2022-12-28T11:00:42Z,Zara,Scone: Cranberry Scone,3.49,0
18,Yes,Key West,Organic Chocolate: Sustainably Grown Organic,2023-06-02T12:59:24Z,Stella,Organic Chocolate: Sustainably Grown Organic,9.99,0
29,Yes,Miami,Pastry: Almond Croissant,2022-12-06T05:49:11Z,Savannah,Pastry: Almond Croissant,4.49,0
54,Yes,Key West,Barista Espresso: Latte Rg,2023-04-30T12:28:10Z,Stella,Barista Espresso: Latte Rg,5.99,0
52,Yes,Miami,Premium brewed coffee: Jamaican Coffee River Lg,2022-09-23T20:12:44Z,Savannah,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
46,Yes,Key West,Scone: Jumbo Savory Scone,2022-11-22T01:42:20Z,Lola,Scone: Jumbo Savory Scone,4.99,0
50,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2023-01-21T03:35:23Z,Violet,Brewed Green tea: Serenity Green Tea Lg,5.99,1
71,Yes,Key West,Scone: Jumbo Savory Scone,2023-04-23T20:29:01Z,Aria,Scone: Jumbo Savory Scone,4.99,0
53,Yes,Miami,Organic Chocolate: Sustainably Grown Organic,2022-12-31T14:03:57Z,Jasmine,Organic Chocolate: Sustainably Grown Organic,9.99,1
56,Yes,Key West,Organic brewed coffee: Brazilian Sm,2023-01-16T04:55:40Z,Zara,Organic brewed coffee: Brazilian Sm,3.99,0
34,Yes,Miami,Gourmet Beans: Columbian Medium Roast,2022-08-27T20:46:30Z,Jasmine,Gourmet Beans: Columbian Medium Roast,11.99,0
19,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-11-24T07:06:28Z,Phoenix,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
26,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Sm,2022-10-21T15:14:10Z,Lola,Premium brewed coffee: Jamaican Coffee River Sm,5.99,0
48,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Rg,2023-06-11T16:45:00Z,Stella,Gourmet brewed coffee: Columbian Medium Roast Rg,5.99,0
34,Yes,Key West,Drinking Chocolate: Dark chocolate,2022-08-06T08:22:02Z,Amara,Drinking Chocolate: Dark chocolate,8.99,0
59,Yes,Key West,Drip coffee: Our Old Time Diner Blend Sm,2022-12-11T22:23:40Z,Nova,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
64,No,Jacksonville,Premium Beans: Civet Cat,2023-01-22T15:48:59Z,Aurora,Premium Beans: Civet Cat,59.99,1
64,Yes,Miami,Drinking Chocolate: Dark chocolate,2023-04-06T02:56:07Z,Cleo,Drinking Chocolate: Dark chocolate,8.99,0
50,Yes,Key West,Premium Beans: Civet Cat,2023-01-12T06:16:02Z,Phoenix,Premium Beans: Civet Cat,59.99,1
66,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2022-09-25T20:36:12Z,Savannah,Seasonal drink: Happy Holidays hot chocolate,5.99,0
36,Yes,Key West,Pastry: Almond Croissant,2022-07-16T10:48:32Z,Aurora,Pastry: Almond Croissant,4.49,0
56,Yes,Key West,Drip coffee: Our Old Time Diner Blend Lg,2022-09-17T06:11:30Z,Lola,Drip coffee: Our Old Time Diner Blend Lg,4.99,1
46,Yes,Key West,Drinking Chocolate: Dark chocolate,2023-01-26T15:45:13Z,Savannah,Drinking Chocolate: Dark chocolate,8.99,0
54,Yes,Key West,Clothing: I Need My Bean! Toque,2022-12-17T20:14:55Z,Sienna,Clothing: I Need My Bean! Toque,14.99,0
43,Yes,Key West,Gourmet Beans: Columbian Medium Roast,2022-07-27T01:25:28Z,Lola,Gourmet Beans: Columbian Medium Roast,11.99,0
54,Yes,Key West,Hot chocolate: Sustainably Grown Organic Rg,2023-05-02T13:30:23Z,Lola,Hot chocolate: Sustainably Grown Organic Rg,5.99,0
26,No,Tampa,Organic Chocolate: Sustainably Grown Organic,2023-02-02T14:46:23Z,Scarlett,Organic Chocolate: Sustainably Grown Organic,9.99,1
50,Yes,Miami,Brewed Black tea: English Breakfast Rg,2022-12-16T23:30:34Z,Nova,Brewed Black tea: English Breakfast Rg,3.99,1
55,Yes,Miami,Drinking Chocolate: Chili Mayan,2022-10-19T07:28:22Z,Ruby,Drinking Chocolate: Chili Mayan,9.99,1
28,Yes,Jacksonville,Brewed herbal tea: Lemon Grass Lg,2022-12-08T06:47:40Z,Sienna,Brewed herbal tea: Lemon Grass Lg,4.99,0
26,No,Miami,Organic Beans: Brazilian - Organic,2023-01-14T18:58:11Z,Scarlett,Organic Beans: Brazilian - Organic,12.99,1
23,Yes,Miami,Chai tea: Spicy Eye Opener Chai,2022-10-30T04:01:34Z,Jasmine,Chai tea: Spicy Eye Opener Chai,4.99,0
18,Yes,Miami,Chai tea: Morning Sunrise Chai,2022-12-18T07:28:15Z,Lola,Chai tea: Morning Sunrise Chai,4.99,0
66,Yes,Key West,Barista Espresso: Latte Rg,2023-04-13T05:55:06Z,Luna,Barista Espresso: Latte Rg,5.99,1
26,No,Jacksonville,Seasonal drink: Happy Holidays hot chocolate,2022-08-18T12:57:42Z,Willow,Seasonal drink: Happy Holidays hot chocolate,5.99,0
27,Yes,Key West,Barista Espresso: Cappuccino Lg,2022-07-07T22:10:50Z,Aria,Barista Espresso: Cappuccino Lg,5.99,0
55,No,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2023-06-14T16:25:54Z,Seraphina,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
65,Yes,Miami,Brewed herbal tea: Lemon Grass Lg,2022-08-10T19:29:37Z,Cleo,Brewed herbal tea: Lemon Grass Lg,4.99,0
60,Yes,Key West,Clothing: I Need My Bean! Toque,2023-05-21T00:59:19Z,Aria,Clothing: I Need My Bean! Toque,14.99,0
37,No,Tampa,Organic brewed coffee: Brazilian Sm,2023-05-01T00:11:15Z,Zara,Organic brewed coffee: Brazilian Sm,3.99,1
19,No,Key West,Seasonal drink: Pumpkin Spice Latte,2023-02-24T12:26:55Z,Phoenix,Seasonal drink: Pumpkin Spice Latte,5.99,0
27,No,Jacksonville,Brewed herbal tea: Lemon Grass Lg,2022-09-10T10:44:48Z,Sienna,Brewed herbal tea: Lemon Grass Lg,4.99,0
56,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-06-28T03:06:32Z,Aria,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
28,No,Tampa,Hot chocolate: Sustainably Grown Organic Rg,2022-09-29T00:29:32Z,Willow,Hot chocolate: Sustainably Grown Organic Rg,5.99,1
29,No,Tampa,Premium brewed coffee: Jamaican Coffee River Lg,2023-05-11T12:26:56Z,Ruby,Premium brewed coffee: Jamaican Coffee River Lg,7.99,1
61,Yes,Miami,Organic Beans: Brazilian - Organic,2022-12-30T14:23:04Z,Amara,Organic Beans: Brazilian - Organic,12.99,0
64,Yes,Key West,Brewed Green tea: Serenity Green Tea Rg,2023-04-24T21:17:17Z,Jasmine,Brewed Green tea: Serenity Green Tea Rg,4.99,0
57,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2022-08-04T07:41:07Z,Scarlett,Biscotti: Chocolate Chip Biscotti,2.49,0
25,Yes,Key West,Barista Espresso: Cappuccino Lg,2023-04-21T21:48:57Z,Sienna,Barista Espresso: Cappuccino Lg,5.99,0
11,Yes,Key West,Gourmet brewed coffee: Ethiopia Lg,2023-03-14T10:39:05Z,Cleo,Gourmet brewed coffee: Ethiopia Lg,6.99,0
75,Yes,Miami,Sugar free syrup: Sugar Free Vanilla syrup,2023-03-12T13:01:46Z,Scarlett,Sugar free syrup: Sugar Free Vanilla syrup,4.99,0
73,Yes,Jacksonville,Pastry: Almond Croissant,2022-07-22T01:45:56Z,Aria,Pastry: Almond Croissant,4.49,1
29,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2022-09-17T14:37:31Z,Ivy,Barista Espresso: Ouro Brasileiro shot,3.99,0
29,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2023-06-20T16:14:52Z,Stella,Seasonal drink: Pumpkin Spice Latte,5.99,0
31,Yes,Key West,Gourmet Beans: Columbian Medium Roast,2023-05-15T21:11:16Z,Aurora,Gourmet Beans: Columbian Medium Roast,11.99,0
64,Yes,Key West,Clothing: I Need My Bean! T-shirt,2023-05-29T09:54:28Z,Luna,Clothing: I Need My Bean! T-shirt,19.99,1
18,Yes,Key West,Scone: Cranberry Scone,2023-04-14T06:20:06Z,Stella,Scone: Cranberry Scone,3.49,0
38,Yes,Key West,Chai tea: Morning Sunrise Chai,2022-09-11T11:18:59Z,Stella,Chai tea: Morning Sunrise Chai,4.99,0
61,No,Key West,Brewed Green tea: Serenity Green Tea Rg,2022-07-13T20:35:08Z,Savannah,Brewed Green tea: Serenity Green Tea Rg,4.99,0
18,Yes,Miami,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-06-30T08:28:05Z,Savannah,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
31,Yes,Key West,Brewed Black tea: English Breakfast Rg,2022-07-04T05:47:02Z,Willow,Brewed Black tea: English Breakfast Rg,3.99,0
59,Yes,Miami,Brewed Chai tea: Spicy Eye Opener Chai Rg,2022-12-01T01:33:07Z,Stella,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,1
33,Yes,Miami,Chai tea: Spicy Eye Opener Chai,2022-10-23T20:48:43Z,Phoenix,Chai tea: Spicy Eye Opener Chai,4.99,0
54,Yes,Miami,Hot chocolate: Snow Day Hot Chocolate,2023-04-29T12:14:31Z,Willow,Hot chocolate: Snow Day Hot Chocolate,6.99,0
53,Yes,Key West,Barista Espresso: Cappuccino Lg,2022-07-31T15:09:50Z,Aria,Barista Espresso: Cappuccino Lg,5.99,1
29,No,Jacksonville,Seasonal drink: Pumpkin Spice Latte,2023-06-18T14:16:06Z,Amara,Seasonal drink: Pumpkin Spice Latte,5.99,0
30,Yes,Key West,Chai tea: Morning Sunrise Chai,2023-02-07T12:44:36Z,Aria,Chai tea: Morning Sunrise Chai,4.99,0
34,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2022-09-14T13:06:41Z,Stella,Brewed Green tea: Serenity Green Tea Lg,5.99,0
35,Yes,Miami,Gourmet Beans: Ethiopia,2022-10-25T04:15:57Z,Luna,Gourmet Beans: Ethiopia,13.99,0
66,No,Key West,Organic brewed coffee: Brazilian Sm,2022-09-18T00:54:41Z,Zara,Organic brewed coffee: Brazilian Sm,3.99,0
56,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2023-02-15T01:04:57Z,Savannah,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
52,Yes,Key West,Brewed Black tea: English Breakfast Rg,2022-10-17T20:03:52Z,Luna,Brewed Black tea: English Breakfast Rg,3.99,1
53,No,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2023-03-23T11:36:33Z,Sienna,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
15,Yes,Key West,Brewed Black tea: Earl Grey Rg,2023-04-30T09:59:40Z,Ember,Brewed Black tea: Earl Grey Rg,3.99,0
51,No,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-12-24T07:02:09Z,Luna,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
63,Yes,Miami,Brewed herbal tea: Lemon Grass Lg,2023-02-19T08:05:34Z,Zara,Brewed herbal tea: Lemon Grass Lg,4.99,0
20,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2022-07-03T23:59:00Z,Scarlett,Seasonal drink: Pumpkin Spice Latte,5.99,0
15,Yes,Key West,Brewed Chai tea: Spicy Eye Opener Chai Rg,2023-04-01T12:08:16Z,Scarlett,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,0
39,Yes,Key West,Green tea: Serenity Green Tea,2023-02-17T06:36:27Z,Scarlett,Green tea: Serenity Green Tea,5.99,0
70,Yes,Miami,Drip coffee: Our Old Time Diner Blend Sm,2022-12-01T18:41:07Z,Amara,Drip coffee: Our Old Time Diner Blend Sm,2.99,0
67,No,Key West,Scone: Cranberry Scone,2022-10-31T09:09:09Z,Aurora,Scone: Cranberry Scone,3.49,1
49,Yes,Key West,Drinking Chocolate: Dark chocolate,2022-07-08T09:23:04Z,Aurora,Drinking Chocolate: Dark chocolate,8.99,0
29,No,Miami,Barista Espresso: Latte,2022-07-12T16:04:03Z,Jasmine,Barista Espresso: Latte,4.99,1
50,No,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-10-26T12:57:40Z,Willow,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
59,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-10-09T03:58:12Z,Zara,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,1
42,Yes,Key West,Green tea: Serenity Green Tea,2023-01-29T20:13:56Z,Cleo,Green tea: Serenity Green Tea,5.99,0
62,Yes,Miami,Organic Beans: Brazilian - Organic,2022-08-07T08:23:59Z,Ivy,Organic Beans: Brazilian - Organic,12.99,0
54,No,Key West,Scone: Cranberry Scone,2023-06-06T18:20:30Z,Sienna,Scone: Cranberry Scone,3.49,1
67,Yes,Key West,Regular syrup: Carmel syrup,2023-03-21T14:30:34Z,Amara,Regular syrup: Carmel syrup,3.99,1
43,Yes,Key West,Espresso Beans: Primo Espresso Roast,2023-03-02T17:05:05Z,Amara,Espresso Beans: Primo Espresso Roast,16.99,0
14,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Sm,2023-04-08T17:59:52Z,Ruby,Premium brewed coffee: Jamaican Coffee River Sm,5.99,0
31,Yes,Key West,Barista Espresso: Ouro Brasileiro shot promo,2023-02-22T02:32:35Z,Ivy,Barista Espresso: Ouro Brasileiro shot promo,2.99,0
53,Yes,Key West,Barista Espresso: Latte Rg,2022-11-05T12:45:44Z,Zara,Barista Espresso: Latte Rg,5.99,0
56,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2023-02-05T11:28:47Z,Ruby,Seasonal drink: Happy Holidays hot chocolate,5.99,0
25,No,Key West,Premium Beans: Civet Cat,2023-04-08T12:02:24Z,Aurora,Premium Beans: Civet Cat,59.99,0
35,No,Miami,Herbal tea: Peppermint,2023-04-10T20:09:43Z,Ruby,Herbal tea: Peppermint,4.99,1
40,Yes,Key West,Specialty coffee: Rio Nights,2023-03-20T18:44:24Z,Nova,Specialty coffee: Rio Nights,11.99,0
30,Yes,Key West,Brewed herbal tea: Peppermint Lg,2022-09-08T04:43:34Z,Scarlett,Brewed herbal tea: Peppermint Lg,4.99,0
38,No,Miami,Clothing: I Need My Bean! Toque,2023-03-25T06:44:55Z,Ivy,Clothing: I Need My Bean! Toque,14.99,1
53,Yes,Key West,Seasonal drink: Pumpkin Spice Latte,2022-06-26T15:04:22Z,Ruby,Seasonal drink: Pumpkin Spice Latte,5.99,1
58,Yes,Key West,Scone: Cranberry Scone,2023-05-08T13:23:30Z,Violet,Scone: Cranberry Scone,3.49,0
63,Yes,Key West,Drip coffee: Our Old Time Diner Blend Lg,2023-05-26T08:29:33Z,Nova,Drip coffee: Our Old Time Diner Blend Lg,4.99,1
55,Yes,Key West,Green tea: Serenity Green Tea,2022-09-07T20:07:33Z,Ivy,Green tea: Serenity Green Tea,5.99,1
53,Yes,Key West,Regular syrup: Carmel syrup,2023-02-05T10:28:34Z,Nova,Regular syrup: Carmel syrup,3.99,0
29,Yes,Key West,Gourmet brewed coffee: Ethiopia Lg,2022-08-25T20:45:44Z,Ember,Gourmet brewed coffee: Ethiopia Lg,6.99,0
68,No,Key West,Premium brewed coffee: Jamaican Coffee River Sm,2023-04-21T01:50:22Z,Lola,Premium brewed coffee: Jamaican Coffee River Sm,5.99,1
60,Yes,Key West,Gourmet Beans: Columbian Medium Roast,2022-08-24T13:55:07Z,Phoenix,Gourmet Beans: Columbian Medium Roast,11.99,1
65,Yes,Key West,Barista Espresso: Latte Rg,2023-05-08T00:55:14Z,Luna,Barista Espresso: Latte Rg,5.99,0
70,Yes,Key West,Barista Espresso: Latte Rg,2022-11-14T02:38:01Z,Nova,Barista Espresso: Latte Rg,5.99,0
37,Yes,Miami,Clothing: I Need My Bean! T-shirt,2022-11-06T16:57:50Z,Scarlett,Clothing: I Need My Bean! T-shirt,19.99,0
25,Yes,Key West,Barista Espresso: Cappuccino Lg,2022-11-05T18:27:52Z,Ruby,Barista Espresso: Cappuccino Lg,5.99,0
71,Yes,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-07-30T21:34:12Z,Phoenix,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
26,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-04-04T11:58:19Z,Aurora,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
25,No,Key West,Premium Beans: Civet Cat,2022-12-13T10:09:28Z,Amara,Premium Beans: Civet Cat,59.99,0
65,Yes,Miami,Scone: Jumbo Savory Scone,2022-12-22T21:19:41Z,Stella,Scone: Jumbo Savory Scone,4.99,0
30,No,Jacksonville,Brewed Chai tea: Spicy Eye Opener Chai Rg,2023-06-03T15:34:17Z,Scarlett,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,0
29,Yes,Key West,Brewed Green tea: Serenity Green Tea Lg,2023-04-09T05:05:42Z,Nova,Brewed Green tea: Serenity Green Tea Lg,5.99,0
16,No,Jacksonville,Hot chocolate: Snow Day Hot Chocolate,2023-01-29T21:38:46Z,Amara,Hot chocolate: Snow Day Hot Chocolate,6.99,0
20,Yes,Key West,Drip coffee: Our Old Time Diner Blend Rg,2022-09-09T12:22:48Z,Scarlett,Drip coffee: Our Old Time Diner Blend Rg,3.99,0
21,Yes,Miami,Chai tea: Morning Sunrise Chai,2022-09-25T18:06:49Z,Scarlett,Chai tea: Morning Sunrise Chai,4.99,0
56,Yes,Key West,Drip coffee: Our Old Time Diner Blend Sm,2023-04-27T01:30:35Z,Aria,Drip coffee: Our Old Time Diner Blend Sm,2.99,1
59,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2023-02-14T18:39:05Z,Ruby,Biscotti: Chocolate Chip Biscotti,2.49,0
29,Yes,Key West,Specialty coffee: Rio Nights,2023-03-24T14:53:46Z,Savannah,Specialty coffee: Rio Nights,11.99,0
64,No,Key West,Seasonal drink: Happy Holidays hot chocolate,2022-12-26T13:20:46Z,Phoenix,Seasonal drink: Happy Holidays hot chocolate,5.99,1
26,No,Miami,Organic Chocolate: Sustainably Grown Organic,2022-10-01T12:10:07Z,Violet,Organic Chocolate: Sustainably Grown Organic,9.99,1
13,Yes,Miami,Seasonal drink: Pumpkin Spice Latte,2023-06-18T23:12:06Z,Zara,Seasonal drink: Pumpkin Spice Latte,5.99,0
57,Yes,Key West,Organic Beans: Brazilian - Organic,2023-05-09T19:50:31Z,Aria,Organic Beans: Brazilian - Organic,12.99,0
26,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-12-30T01:44:26Z,Aurora,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
41,No,Miami,Brewed Green tea: Serenity Green Tea Rg,2023-02-08T22:20:01Z,Cleo,Brewed Green tea: Serenity Green Tea Rg,4.99,1
54,Yes,Key West,Seasonal drink: Happy Holidays hot chocolate,2023-05-22T04:16:15Z,Scarlett,Seasonal drink: Happy Holidays hot chocolate,5.99,0
57,Yes,Key West,Drinking Chocolate: Dark chocolate,2023-02-13T19:05:48Z,Sienna,Drinking Chocolate: Dark chocolate,8.99,0
71,Yes,Key West,Premium brewed coffee: Jamaican Coffee River Lg,2022-10-18T02:43:44Z,Amara,Premium brewed coffee: Jamaican Coffee River Lg,7.99,0
50,Yes,Key West,Scone: Jumbo Savory Scone,2023-04-14T07:06:12Z,Jasmine,Scone: Jumbo Savory Scone,4.99,0
56,Yes,Key West,Scone: Cranberry Scone,2023-05-05T01:12:07Z,Stella,Scone: Cranberry Scone,3.49,0
24,Yes,Key West,Barista Espresso: Cappuccino Lg,2023-05-18T05:35:30Z,Ember,Barista Espresso: Cappuccino Lg,5.99,0
24,Yes,Miami,Green tea: Serenity Green Tea,2022-07-15T02:43:12Z,Scarlett,Green tea: Serenity Green Tea,5.99,0
23,Yes,Miami,Brewed herbal tea: Peppermint Lg,2022-07-06T23:11:50Z,Cleo,Brewed herbal tea: Peppermint Lg,4.99,0
11,Yes,Miami,Barista Espresso: Ouro Brasileiro shot,2022-07-08T10:42:34Z,Jasmine,Barista Espresso: Ouro Brasileiro shot,3.99,0
51,Yes,Miami,Barista Espresso: Ouro Brasileiro shot,2023-06-13T16:58:44Z,Jasmine,Barista Espresso: Ouro Brasileiro shot,3.99,1
16,Yes,Miami,Green tea: Serenity Green Tea,2022-07-15T06:17:50Z,Seraphina,Green tea: Serenity Green Tea,5.99,0
40,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2022-11-22T10:31:41Z,Ivy,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
31,No,Tampa,Premium brewed coffee: Jamaican Coffee River Lg,2022-09-18T01:15:46Z,Sienna,Premium brewed coffee: Jamaican Coffee River Lg,7.99,1
21,No,Key West,Drinking Chocolate: Chili Mayan,2023-06-21T18:33:15Z,Lola,Drinking Chocolate: Chili Mayan,9.99,0
29,Yes,Key West,Specialty coffee: Rio Nights,2023-03-18T11:41:08Z,Aurora,Specialty coffee: Rio Nights,11.99,0
33,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2023-02-03T09:32:17Z,Ivy,Chai tea: Spicy Eye Opener Chai,4.99,0
62,Yes,Key West,Biscotti: Chocolate Chip Biscotti,2023-01-25T16:16:21Z,Willow,Biscotti: Chocolate Chip Biscotti,2.49,0
48,Yes,Key West,Barista Espresso: Cappuccino Lg,2022-08-22T06:25:18Z,Stella,Barista Espresso: Cappuccino Lg,5.99,1
30,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2022-09-02T19:11:29Z,Violet,Chai tea: Spicy Eye Opener Chai,4.99,0
67,Yes,Key West,Drinking Chocolate: Dark chocolate,2022-11-10T21:10:49Z,Seraphina,Drinking Chocolate: Dark chocolate,8.99,0
72,Yes,Key West,Clothing: I Need My Bean! Toque,2023-01-30T07:13:07Z,Violet,Clothing: I Need My Bean! Toque,14.99,0
59,No,Key West,Premium brewed coffee: Jamaican Coffee River Sm,2022-07-07T23:22:04Z,Violet,Premium brewed coffee: Jamaican Coffee River Sm,5.99,1
34,Yes,Miami,Drip coffee: Our Old Time Diner Blend Lg,2023-02-25T11:48:44Z,Seraphina,Drip coffee: Our Old Time Diner Blend Lg,4.99,0
39,Yes,Key West,Chai tea: Spicy Eye Opener Chai,2023-01-29T16:45:20Z,Ruby,Chai tea: Spicy Eye Opener Chai,4.99,0
13,No,Key West,Brewed Chai tea: Traditional Blend Chai Lg,2022-08-30T16:00:02Z,Aurora,Brewed Chai tea: Traditional Blend Chai Lg,5.99,0
72,No,Key West,Drinking Chocolate: Dark chocolate,2023-05-01T17:39:06Z,Willow,Drinking Chocolate: Dark chocolate,8.99,0
29,Yes,Miami,Brewed herbal tea: Peppermint Lg,2023-03-15T07:03:27Z,Phoenix,Brewed herbal tea: Peppermint Lg,4.99,0
59,No,Key West,Brewed Chai tea: Spicy Eye Opener Chai Rg,2022-07-09T05:09:03Z,Scarlett,Brewed Chai tea: Spicy Eye Opener Chai Rg,4.99,1
29,Yes,Key West,Barista Espresso: Ouro Brasileiro shot,2023-05-05T23:02:13Z,Lola,Barista Espresso: Ouro Brasileiro shot,3.99,0
43,Yes,Key West,Scone: Ginger Scone promo,2023-01-23T10:37:41Z,Savannah,Scone: Ginger Scone promo,2.49,0
21,Yes,Key West,Gourmet brewed coffee: Columbian Medium Roast Lg,2023-05-25T14:05:42Z,Phoenix,Gourmet brewed coffee: Columbian Medium Roast Lg,6.99,0
